2026-01-29 18:43:00,Pothole,0.47519478
2026-01-29 18:43:00,Pothole,0.50815654
2026-01-29 18:43:00,Pothole,0.5807605
2026-01-29 18:43:00,Pothole,0.7050259
2026-01-29 18:43:00,Pothole,0.6653099
2026-01-29 18:43:00,Pothole,0.6522323
2026-01-29 18:43:00,Pothole,0.45877212
2026-01-29 18:43:00,Pothole,0.6220901
2026-01-29 18:43:00,Pothole,0.7656845
2026-01-29 18:43:00,Pothole,0.7484364
2026-01-29 18:43:00,Pothole,0.5211355
2026-01-29 18:43:00,Pothole,0.7203969
2026-01-29 18:43:00,Pothole,0.6922133
2026-01-29 18:43:01,Pothole,0.45236966
2026-01-29 18:43:01,Pothole,0.45135128
2026-01-29 18:43:01,Pothole,0.64426315
2026-01-29 18:43:01,Pothole,0.64810973
2026-01-29 18:43:01,Pothole,0.50976646
2026-01-29 18:43:01,Pothole,0.57005215
2026-01-29 18:43:02,Pothole,0.45833632
2026-01-29 18:43:02,Pothole,0.6050372
2026-01-29 18:43:02,Pothole,0.8002702
2026-01-29 18:43:02,Pothole,0.5419845
2026-01-29 18:43:02,Pothole,0.6597076
2026-01-29 18:43:02,Pothole,0.46689737
2026-01-29 18:43:02,Pothole,0.48980296
2026-01-29 18:43:02,Pothole,0.4564303
2026-01-29 18:43:02,Pothole,0.87468684
2026-01-29 18:43:02,Pothole,0.7288846
2026-01-29 18:43:02,Pothole,0.7953286
2026-01-29 18:43:02,Pothole,0.7766584
2026-01-29 18:43:03,Pothole,0.45366624
2026-01-29 18:43:03,Pothole,0.88739073
2026-01-29 18:43:03,Pothole,0.77471846
2026-01-29 18:43:03,Pothole,0.8384948
2026-01-29 18:43:03,Pothole,0.829592
2026-01-29 18:43:03,Pothole,0.83081126
2026-01-29 18:43:03,Pothole,0.68569124
2026-01-29 18:43:03,Pothole,0.76104397
2026-01-29 18:43:03,Pothole,0.7239225
2026-01-29 18:43:03,Pothole,0.8517079
2026-01-29 18:43:03,Pothole,0.6593722
2026-01-29 18:43:03,Pothole,0.8165373
2026-01-29 18:43:03,Pothole,0.7798828
2026-01-29 18:43:04,Pothole,0.46565044
2026-01-29 18:43:04,Pothole,0.85359734
2026-01-29 18:43:04,Pothole,0.65807223
2026-01-29 18:43:04,Pothole,0.8127339
2026-01-29 18:43:04,Pothole,0.78319585
2026-01-29 18:43:04,Pothole,0.504776
2026-01-29 18:43:04,Pothole,0.84446204
2026-01-29 18:43:04,Pothole,0.66207564
2026-01-29 18:43:04,Pothole,0.84309554
2026-01-29 18:43:04,Pothole,0.77719
2026-01-29 18:43:04,Pothole,0.8135879
2026-01-29 18:43:04,Pothole,0.62160623
2026-01-29 18:43:04,Pothole,0.80089647
2026-01-29 18:43:04,Pothole,0.7395631
2026-01-29 18:43:04,Pothole,0.505472
2026-01-29 18:43:04,Pothole,0.8304714
2026-01-29 18:43:04,Pothole,0.6438093
2026-01-29 18:43:04,Pothole,0.45428348
2026-01-29 18:43:04,Pothole,0.8277277
2026-01-29 18:43:04,Pothole,0.7499289
2026-01-29 18:43:05,Pothole,0.8313652
2026-01-29 18:43:05,Pothole,0.6412762
2026-01-29 18:43:05,Pothole,0.81117815
2026-01-29 18:43:05,Pothole,0.7585568
2026-01-29 18:43:05,Pothole,0.48079234
2026-01-29 18:43:05,Pothole,0.8252942
2026-01-29 18:43:05,Pothole,0.6188605
2026-01-29 18:43:05,Pothole,0.8225663
2026-01-29 18:43:05,Pothole,0.729159
2026-01-29 18:43:05,Pothole,0.82094765
2026-01-29 18:43:05,Pothole,0.6298284
2026-01-29 18:43:05,Pothole,0.7761709
2026-01-29 18:43:05,Pothole,0.7259525
2026-01-29 18:43:05,Pothole,0.80407274
2026-01-29 18:43:05,Pothole,0.58983284
2026-01-29 18:43:05,Pothole,0.8165742
2026-01-29 18:43:05,Pothole,0.70534986
2026-01-29 18:43:06,Pothole,0.81531656
2026-01-29 18:43:06,Pothole,0.62784743
2026-01-29 18:43:06,Pothole,0.7649748
2026-01-29 18:43:06,Pothole,0.7178527
2026-01-29 18:43:06,Pothole,0.8041338
2026-01-29 18:43:06,Pothole,0.6230153
2026-01-29 18:43:06,Pothole,0.78244483
2026-01-29 18:43:06,Pothole,0.7386508
2026-01-29 18:43:06,Pothole,0.46424574
2026-01-29 18:43:06,Pothole,0.8216791
2026-01-29 18:43:06,Pothole,0.6110859
2026-01-29 18:43:06,Pothole,0.81080616
2026-01-29 18:43:06,Pothole,0.7440822
2026-01-29 18:43:07,Pothole,0.7965691
2026-01-29 18:43:07,Pothole,0.6020341
2026-01-29 18:43:07,Pothole,0.77058434
2026-01-29 18:43:07,Pothole,0.70374364
2026-01-29 18:43:07,Pothole,0.46568054
2026-01-29 18:43:07,Pothole,0.81772745
2026-01-29 18:43:07,Pothole,0.6421212
2026-01-29 18:43:07,Pothole,0.8057318
2026-01-29 18:43:07,Pothole,0.71980405
2026-01-29 18:43:07,Pothole,0.79900146
2026-01-29 18:43:07,Pothole,0.62355363
2026-01-29 18:43:07,Pothole,0.76693285
2026-01-29 18:43:07,Pothole,0.7115332
2026-01-29 18:43:07,Pothole,0.48565805
2026-01-29 18:43:07,Pothole,0.8136148
2026-01-29 18:43:07,Pothole,0.5497136
2026-01-29 18:43:07,Pothole,0.7979238
2026-01-29 18:43:07,Pothole,0.7336012
2026-01-29 18:43:08,Pothole,0.74220365
2026-01-29 18:43:08,Pothole,0.744281
2026-01-29 18:43:08,Pothole,0.64468765
2026-01-29 18:43:08,Pothole,0.6474374
2026-01-29 18:43:08,Pothole,0.6176946
2026-01-29 18:43:29,Pothole,0.5609524
2026-01-29 18:43:29,Pothole,0.47439063
2026-01-29 18:43:29,Pothole,0.48727512
2026-01-29 18:43:29,Pothole,0.58384264
2026-01-29 18:43:29,Pothole,0.47220993
2026-01-29 18:43:29,Pothole,0.5039078
2026-01-29 18:43:29,Pothole,0.49572143
2026-01-29 18:43:29,Pothole,0.474011
2026-01-29 18:43:29,Pothole,0.51611143
2026-01-29 18:43:30,Pothole,0.46021748
2026-01-29 18:43:31,Pothole,0.5013276
2026-01-29 18:43:39,Pothole,0.5199426
2026-01-29 18:43:40,Pothole,0.5266094
2026-01-29 18:43:40,Pothole,0.61185896
2026-01-29 18:43:40,Pothole,0.63532305
2026-01-29 18:43:40,Pothole,0.7199851
2026-01-29 18:43:40,Pothole,0.5280111
2026-01-29 18:43:40,Pothole,0.5737654
2026-01-29 18:43:41,Pothole,0.54418087
2026-01-29 18:43:41,Pothole,0.54541
2026-01-29 18:43:41,Pothole,0.61834764
2026-01-29 18:43:41,Pothole,0.48335242
2026-01-29 18:43:41,Pothole,0.518731
2026-01-29 18:43:41,Pothole,0.49432018
2026-01-29 18:43:42,Pothole,0.4648207
2026-01-29 18:43:43,Pothole,0.4913838
2026-01-29 18:43:43,Pothole,0.62014246
2026-01-29 18:43:43,Pothole,0.5416489
2026-01-29 18:43:43,Pothole,0.47680405
2026-01-29 18:43:49,Pothole,0.48415223
2026-01-29 18:43:49,Pothole,0.4525747
2026-01-29 18:43:49,Pothole,0.72524124
2026-01-29 18:43:49,Pothole,0.53971386
2026-01-29 18:52:14,Object,0.4533169
2026-01-29 18:52:20,Object,0.5001713
2026-01-29 18:52:21,Object,0.4544076
2026-01-29 18:52:23,Object,0.46642345
2026-01-29 18:52:24,Object,0.45586646
2026-01-29 18:52:37,Object,0.48977008
2026-01-29 18:52:37,Object,0.677996
2026-01-29 18:52:37,Object,0.56363523
2026-01-29 18:52:37,Object,0.4670071
2026-01-29 18:52:37,Object,0.51053953
2026-01-29 18:52:37,Object,0.518576
2026-01-29 18:52:37,Object,0.56152284
2026-01-29 18:52:37,Object,0.47975647
2026-01-29 18:52:37,Object,0.7586725
2026-01-29 18:52:37,Object,0.7447406
2026-01-29 18:52:37,Object,0.71716
2026-01-29 18:52:37,Object,0.628024
2026-01-29 18:52:37,Object,0.7221079
2026-01-29 18:52:37,Object,0.659961
2026-01-29 18:52:38,Object,0.55061513
2026-01-29 18:52:38,Object,0.5629953
2026-01-29 18:52:38,Object,0.46259254
2026-01-29 18:52:38,Object,0.7111912
2026-01-29 18:52:38,Object,0.6067833
2026-01-29 18:52:38,Object,0.6872574
2026-01-29 18:52:38,Object,0.66599095
2026-01-29 18:52:38,Object,0.53318876
2026-01-29 18:52:39,Object,0.6143085
2026-01-29 18:52:39,Object,0.48941174
2026-01-29 18:52:39,Object,0.47632536
2026-01-29 18:52:39,Object,0.4849752
2026-01-29 18:52:39,Object,0.50071275
2026-01-29 18:52:39,Object,0.5577193
2026-01-29 18:52:39,Object,0.6491031
2026-01-29 18:52:39,Object,0.5295747
2026-01-29 18:52:39,Object,0.5418867
2026-01-29 18:52:39,Object,0.4899217
2026-01-29 18:52:39,Object,0.47100034
2026-01-29 18:52:39,Object,0.57082886
2026-01-29 18:52:39,Object,0.56184113
2026-01-29 18:52:39,Object,0.49692056
2026-01-29 18:52:39,Object,0.4530271
2026-01-29 18:52:40,Object,0.702122
2026-01-29 18:52:40,Object,0.5719459
